datetime,item_category,ad_id,user_id,retailer_id,was_viewed,was_clicked,page_number,device_id,search_keyword
2023-07-04 08:47:43,Sports & Outdoors,57,336,9,True,False,8,2,basketball
2023-07-04 10:32:34,Food & Grocery,93,409,3,False,False,4,3,coffee
2023-07-04 12:17:25,Car & Motorbike,19,215,5,True,True,9,2,car wax
2023-07-04 14:02:16,"Clothes, Shoes, Jewellery & Accessories",128,92,3,False,False,2,1,women's dress
2023-07-04 15:47:08,Car & Motorbike,97,303,5,True,True,4,2,bike lock
2023-07-04 17:31:59,Health & Beauty,193,464,1,True,False,1,3,perfume
2023-07-04 19:16:50,"Clothes, Shoes, Jewellery & Accessories",237,235,4,False,False,3,2,men's shoes
2023-07-04 21:01:41,Health & Beauty,131,184,6,True,True,6,3,perfume
2023-07-04 22:46:32,"Home, Garden, Pets & DIY",170,38,2,True,True,9,1,pet food
2023-07-05 00:31:23,Food & Grocery,21,139,7,True,True,1,2,coffee
2023-07-05 02:16:15,"Home, Garden, Pets & DIY",227,195,8,True,False,5,1,paint
2023-07-05 04:01:06,"Films, TV, Music & Games",233,15,1,True,True,2,1,adventure game
2023-07-05 05:45:57,Car & Motorbike,40,257,4,False,False,7,3,motorcycle helmet
2023-07-05 07:30:48,Health & Beauty,67,135,4,True,False,4,3,face moisturizer
2023-07-05 09:15:39,"Toys, Children & Baby",153,1,5,True,True,5,1,toy robot
2023-07-05 11:00:30,"Home, Garden, Pets & DIY",127,49,4,True,False,8,3,pet food
2023-07-05 12:45:22,"Films, TV, Music & Games",237,96,9,False,False,2,3,comedy film
2023-07-05 14:30:13,Books,230,201,7,False,False,3,1,non-fiction book
2023-07-05 16:15:04,Sports & Outdoors,237,413,2,True,False,5,1,running shoes
2023-07-05 17:59:55,"Clothes, Shoes, Jewellery & Accessories",55,26,1,True,False,4,3,men's shoes
2023-07-05 19:44:46,"Films, TV, Music & Games",212,343,9,False,False,5,1,adventure game
2023-07-05 21:29:38,Food & Grocery,180,429,1,False,False,3,1,olive oil
2023-07-05 23:14:29,"Home, Garden, Pets & DIY",172,235,6,True,True,9,3,garden tools
2023-07-06 00:59:20,Food & Grocery,109,349,2,False,False,8,2,cereal
2023-07-06 02:44:11,Sports & Outdoors,98,244,4,True,False,6,2,yoga mat
2023-07-06 04:29:02,"Toys, Children & Baby",213,358,6,True,False,1,1,educational toy
2023-07-06 06:13:53,Car & Motorbike,184,481,5,True,True,4,3,motorcycle helmet
2023-07-06 07:58:45,Car & Motorbike,183,327,6,False,False,7,1,motorcycle helmet
2023-07-06 09:43:36,Food & Grocery,112,396,3,True,False,5,3,coffee
2023-07-06 11:28:27,Health & Beauty,215,351,5,True,False,4,1,perfume
2023-07-06 13:13:18,"Toys, Children & Baby",198,416,2,False,False,9,1,educational toy
2023-07-06 14:58:09,Car & Motorbike,115,374,7,True,True,8,3,car wax
2023-07-06 16:43:00,"Toys, Children & Baby",117,404,3,True,True,3,1,toy robot
2023-07-06 18:27:52,"Films, TV, Music & Games",205,375,1,True,False,6,2,action movie
2023-07-06 20:12:43,"Toys, Children & Baby",241,51,8,False,False,4,2,baby stroller
2023-07-06 21:57:34,Electronics & Computers,87,81,8,False,False,7,3,smartphone
2023-07-06 23:42:25,Sports & Outdoors,201,36,3,True,True,1,1,yoga mat
2023-07-07 01:27:16,Car & Motorbike,81,67,7,False,False,1,2,car wax
2023-07-07 03:12:08,"Toys, Children & Baby",66,129,9,True,True,6,3,educational toy
2023-07-07 04:56:59,Food & Grocery,19,370,8,True,False,7,3,coffee
2023-07-07 06:41:50,Books,211,155,3,False,False,9,3,fiction book
2023-07-07 08:26:41,Electronics & Computers,135,245,2,False,False,7,2,headphones
2023-07-07 10:11:32,Electronics & Computers,118,111,7,True,True,9,2,camera
2023-07-07 11:56:23,Health & Beauty,191,168,7,False,False,9,2,hair dryer
2023-07-07 13:41:15,"Toys, Children & Baby",42,481,9,False,False,8,2,baby stroller
2023-07-07 15:26:06,Health & Beauty,42,468,5,False,False,7,1,hair dryer
2023-07-07 17:10:57,Health & Beauty,59,142,4,True,True,3,2,hair dryer
2023-07-07 18:55:48,Books,20,356,8,True,True,3,3,romance novel
2023-07-07 20:40:39,"Films, TV, Music & Games",73,197,4,False,False,5,1,adventure game
2023-07-07 22:25:31,"Toys, Children & Baby",17,471,4,True,False,7,2,educational toy
2023-07-08 00:10:22,"Home, Garden, Pets & DIY",27,109,2,True,True,7,1,pet food
2023-07-08 01:55:13,Car & Motorbike,175,376,1,False,False,1,3,car wax
2023-07-08 03:40:04,Health & Beauty,2,79,4,True,True,8,2,face moisturizer
2023-07-08 05:24:55,Sports & Outdoors,63,390,7,False,False,1,1,basketball
2023-07-08 07:09:46,"Clothes, Shoes, Jewellery & Accessories",62,161,9,True,False,4,2,hat
2023-07-08 08:54:38,Sports & Outdoors,100,439,9,True,True,2,1,basketball
2023-07-08 10:39:29,Books,19,19,1,False,False,5,1,romance novel
2023-07-08 12:24:20,Books,17,127,5,True,False,6,3,romance novel
2023-07-08 14:09:11,Food & Grocery,69,205,7,False,False,4,3,cereal
2023-07-08 15:54:02,"Films, TV, Music & Games",167,29,7,True,True,4,2,comedy film
2023-07-08 17:38:53,Car & Motorbike,210,445,6,True,False,7,2,motorcycle helmet
2023-07-08 19:23:45,Health & Beauty,117,454,4,True,False,4,1,vitamin supplement
2023-07-08 21:08:36,Sports & Outdoors,199,207,3,False,False,2,3,yoga mat
2023-07-08 22:53:27,"Clothes, Shoes, Jewellery & Accessories",81,464,9,True,False,4,3,men's shoes
2023-07-09 00:38:18,Books,39,280,4,True,True,7,1,mystery novel
2023-07-09 02:23:09,Books,36,151,8,False,False,1,3,non-fiction book
2023-07-09 04:08:01,"Films, TV, Music & Games",168,240,1,False,False,4,3,drama TV series
2023-07-09 05:52:52,"Clothes, Shoes, Jewellery & Accessories",173,266,7,True,False,6,1,women's dress
2023-07-09 07:37:43,"Clothes, Shoes, Jewellery & Accessories",132,182,6,False,False,8,2,women's dress
2023-07-09 09:22:34,"Films, TV, Music & Games",230,105,1,False,False,8,2,action movie
2023-07-09 11:07:25,Books,153,425,4,False,False,9,2,non-fiction book
2023-07-09 12:52:16,Car & Motorbike,197,433,5,False,False,5,1,car tires
2023-07-09 14:37:08,"Toys, Children & Baby",158,401,8,True,False,2,2,board game
2023-07-09 16:21:59,"Toys, Children & Baby",204,497,4,False,False,3,1,board game
2023-07-09 18:06:50,"Films, TV, Music & Games",196,440,3,True,True,2,1,comedy film
2023-07-09 19:51:41,"Clothes, Shoes, Jewellery & Accessories",216,236,2,True,False,9,3,necklace
2023-07-09 21:36:32,Health & Beauty,29,173,4,True,False,6,3,hair dryer
2023-07-09 23:21:24,"Films, TV, Music & Games",201,158,4,False,False,1,2,drama TV series
2023-07-10 01:06:15,Car & Motorbike,196,172,5,False,False,3,1,motorcycle helmet
2023-07-10 02:51:06,"Films, TV, Music & Games",51,494,7,True,False,7,2,action movie
2023-07-10 04:35:57,Electronics & Computers,152,458,9,True,False,7,2,smartphone
2023-07-10 06:20:48,Sports & Outdoors,14,311,2,False,False,5,3,outdoor tent
2023-07-10 08:05:39,"Clothes, Shoes, Jewellery & Accessories",69,403,5,False,False,3,2,women's dress
2023-07-10 09:50:31,Food & Grocery,146,157,9,True,True,7,2,olive oil
2023-07-10 11:35:22,Food & Grocery,170,258,3,False,False,5,3,cereal
2023-07-10 13:20:13,"Clothes, Shoes, Jewellery & Accessories",57,164,1,False,False,6,2,men's shoes
2023-07-10 15:05:04,Car & Motorbike,211,147,2,True,False,3,2,car wax
2023-07-10 16:49:55,Electronics & Computers,12,391,6,False,False,6,1,laptop
2023-07-10 18:34:46,Electronics & Computers,210,154,5,False,False,7,2,camera
2023-07-10 20:19:38,Books,17,463,1,True,False,8,3,fiction book
2023-07-10 22:04:29,Sports & Outdoors,30,367,1,False,False,2,3,basketball
2023-07-10 23:49:20,"Toys, Children & Baby",88,38,4,True,True,2,1,board game
2023-07-11 01:34:11,"Home, Garden, Pets & DIY",203,131,4,False,False,6,3,sofa
2023-07-11 03:19:02,Car & Motorbike,99,358,6,True,True,8,3,car wax
2023-07-11 05:03:54,"Home, Garden, Pets & DIY",23,255,6,False,False,5,3,paint
2023-07-11 06:48:45,"Home, Garden, Pets & DIY",209,208,6,True,False,1,2,pet food
2023-07-11 08:33:36,"Clothes, Shoes, Jewellery & Accessories",129,450,1,False,False,1,1,women's dress
2023-07-11 10:18:27,Food & Grocery,79,95,9,False,False,9,1,cereal
2023-07-11 12:03:18,Food & Grocery,32,348,7,False,False,4,1,cereal
2023-07-11 13:48:09,"Toys, Children & Baby",9,327,7,True,False,1,1,baby stroller
2023-07-11 15:33:01,"Clothes, Shoes, Jewellery & Accessories",15,478,7,False,False,8,3,hat
2023-07-11 17:17:52,"Home, Garden, Pets & DIY",156,171,2,True,True,2,2,sofa
2023-07-11 19:02:43,Health & Beauty,152,250,2,False,False,2,3,perfume
2023-07-11 20:47:34,Food & Grocery,188,190,6,False,False,1,3,cereal
2023-07-11 22:32:25,Car & Motorbike,163,199,7,False,False,1,3,bike lock
2023-07-12 00:17:17,Car & Motorbike,214,484,3,False,False,9,3,bike lock
2023-07-12 02:02:08,Books,27,221,4,False,False,1,1,non-fiction book
2023-07-12 03:46:59,"Films, TV, Music & Games",211,24,3,False,False,6,1,action movie
2023-07-12 05:31:50,Health & Beauty,109,244,7,True,False,7,2,face moisturizer
2023-07-12 07:16:41,Food & Grocery,76,423,7,True,False,4,3,chocolate
2023-07-12 09:01:32,Electronics & Computers,148,324,4,False,False,5,1,camera
2023-07-12 10:46:24,Food & Grocery,65,128,7,False,False,4,2,chocolate
2023-07-12 12:31:15,Books,213,93,5,False,False,4,3,romance novel
2023-07-12 14:16:06,Car & Motorbike,177,300,1,False,False,1,3,bike lock
2023-07-12 16:00:57,"Home, Garden, Pets & DIY",109,133,4,False,False,6,1,garden tools
2023-07-12 17:45:48,Electronics & Computers,129,55,7,True,True,7,3,laptop
2023-07-12 19:30:39,"Clothes, Shoes, Jewellery & Accessories",10,477,2,False,False,7,3,hat
2023-07-12 21:15:31,Sports & Outdoors,47,158,2,False,False,8,1,running shoes
2023-07-12 23:00:22,"Home, Garden, Pets & DIY",123,29,1,True,False,7,2,sofa
2023-07-13 00:45:13,Sports & Outdoors,59,410,2,True,False,6,2,basketball
2023-07-13 02:30:04,Health & Beauty,96,211,8,True,True,8,1,vitamin supplement
2023-07-13 04:14:55,"Films, TV, Music & Games",190,154,8,False,False,3,1,comedy film
2023-07-13 05:59:47,Electronics & Computers,103,293,8,False,False,9,2,headphones
2023-07-13 07:44:38,"Toys, Children & Baby",124,475,1,False,False,3,2,board game
2023-07-13 09:29:29,Electronics & Computers,86,222,1,False,False,4,1,tablet
2023-07-13 11:14:20,Food & Grocery,146,115,4,False,False,6,1,chocolate
2023-07-13 12:59:11,Car & Motorbike,112,437,6,True,False,8,1,car tires
2023-07-13 14:44:02,Food & Grocery,174,158,8,False,False,3,3,cereal
2023-07-13 16:28:54,Food & Grocery,160,259,2,False,False,6,1,olive oil
2023-07-13 18:13:45,Health & Beauty,27,251,3,False,False,5,3,vitamin supplement
2023-07-13 19:58:36,"Home, Garden, Pets & DIY",220,122,6,True,False,5,2,paint
2023-07-13 21:43:27,"Toys, Children & Baby",18,299,4,False,False,5,2,baby stroller
2023-07-13 23:28:18,"Toys, Children & Baby",167,263,2,False,False,9,1,board game
2023-07-14 01:13:09,Food & Grocery,177,381,7,False,False,7,1,chocolate
2023-07-14 02:58:01,Sports & Outdoors,221,49,4,False,False,9,2,yoga mat
2023-07-14 04:42:52,Health & Beauty,82,377,8,True,True,9,2,vitamin supplement
2023-07-14 06:27:43,Food & Grocery,172,329,8,True,True,6,2,cereal
2023-07-14 08:12:34,"Films, TV, Music & Games",72,297,7,True,False,6,2,comedy film
2023-07-14 09:57:25,Car & Motorbike,54,362,9,False,False,4,1,car wax
2023-07-14 11:42:17,"Home, Garden, Pets & DIY",223,77,4,True,True,8,3,garden tools
2023-07-14 13:27:08,"Clothes, Shoes, Jewellery & Accessories",162,463,7,True,True,2,2,men's shoes
2023-07-14 15:11:59,"Films, TV, Music & Games",71,438,1,False,False,5,2,drama TV series
2023-07-14 16:56:50,Sports & Outdoors,164,127,4,False,False,1,3,outdoor tent
2023-07-14 18:41:41,Electronics & Computers,146,197,2,True,False,2,1,smartphone
2023-07-14 20:26:32,Electronics & Computers,38,221,9,True,True,1,3,camera
2023-07-14 22:11:24,"Films, TV, Music & Games",187,483,5,True,False,6,1,comedy film
2023-07-14 23:56:15,Food & Grocery,137,91,3,True,True,2,1,chocolate
2023-07-15 01:41:06,"Clothes, Shoes, Jewellery & Accessories",201,411,4,False,False,4,1,women's dress
2023-07-15 03:25:57,Books,238,8,6,False,False,5,1,mystery novel
2023-07-15 05:10:48,Books,200,32,1,True,True,7,1,romance novel
2023-07-15 06:55:40,Sports & Outdoors,179,468,7,True,False,1,2,yoga mat
2023-07-15 08:40:31,Food & Grocery,35,320,8,True,False,5,1,cereal
2023-07-15 10:25:22,"Toys, Children & Baby",82,394,7,False,False,4,2,board game
2023-07-15 12:10:13,"Toys, Children & Baby",133,269,7,False,False,7,1,educational toy
2023-07-15 13:55:04,"Home, Garden, Pets & DIY",142,191,9,False,False,7,2,garden tools
2023-07-15 15:39:55,"Clothes, Shoes, Jewellery & Accessories",220,349,4,True,False,8,3,hat
2023-07-15 17:24:47,"Clothes, Shoes, Jewellery & Accessories",158,163,7,False,False,4,3,women's dress
2023-07-15 19:09:38,Electronics & Computers,4,61,9,True,False,4,2,tablet
2023-07-15 20:54:29,Health & Beauty,167,438,5,True,False,5,1,vitamin supplement
2023-07-15 22:39:20,Sports & Outdoors,212,264,2,False,False,5,2,basketball
2023-07-16 00:24:11,Books,192,285,5,True,False,3,2,mystery novel
2023-07-16 02:09:02,Sports & Outdoors,153,95,4,False,False,5,1,running shoes
2023-07-16 03:53:54,"Toys, Children & Baby",156,41,8,False,False,5,3,toy robot
2023-07-16 05:38:45,"Toys, Children & Baby",204,414,5,True,True,8,2,baby stroller
2023-07-16 07:23:36,"Films, TV, Music & Games",194,470,9,True,False,7,3,drama TV series
2023-07-16 09:08:27,"Home, Garden, Pets & DIY",235,149,9,False,False,8,3,garden tools
2023-07-16 10:53:18,"Clothes, Shoes, Jewellery & Accessories",206,204,3,False,False,5,3,men's shoes
2023-07-16 12:38:10,Car & Motorbike,150,267,6,False,False,2,2,bike lock
2023-07-16 14:23:01,Sports & Outdoors,159,2,6,False,False,8,2,basketball
2023-07-16 16:07:52,"Toys, Children & Baby",23,178,4,False,False,9,1,board game
2023-07-16 17:52:43,Health & Beauty,48,425,3,False,False,2,1,face moisturizer
2023-07-16 19:37:34,Electronics & Computers,148,194,1,False,False,1,2,smartphone
2023-07-16 21:22:25,Books,125,482,7,True,True,6,1,fiction book
2023-07-16 23:07:17,"Home, Garden, Pets & DIY",166,387,5,False,False,3,3,sofa
2023-07-17 00:52:08,Health & Beauty,55,336,7,True,True,1,3,vitamin supplement
2023-07-17 02:36:59,"Home, Garden, Pets & DIY",68,435,1,True,False,6,2,paint
2023-07-17 04:21:50,"Films, TV, Music & Games",207,196,8,False,False,8,3,comedy film
2023-07-17 06:06:41,Car & Motorbike,88,343,3,False,False,9,2,car wax
2023-07-17 07:51:33,"Toys, Children & Baby",217,249,7,False,False,6,2,board game
2023-07-17 09:36:24,Electronics & Computers,1,498,3,False,False,6,2,headphones
2023-07-17 11:21:15,Health & Beauty,135,212,3,False,False,1,3,vitamin supplement
2023-07-17 13:06:06,"Home, Garden, Pets & DIY",185,153,9,True,True,5,2,paint
2023-07-17 14:50:57,"Clothes, Shoes, Jewellery & Accessories",95,158,2,True,False,3,2,hat
2023-07-17 16:35:48,"Films, TV, Music & Games",140,466,4,False,False,7,1,adventure game
2023-07-17 18:20:40,"Clothes, Shoes, Jewellery & Accessories",106,362,6,False,False,9,3,necklace
2023-07-17 20:05:31,Electronics & Computers,133,139,3,False,False,6,2,smartphone
2023-07-17 21:50:22,Health & Beauty,108,221,7,False,False,5,1,vitamin supplement
2023-07-17 23:35:13,"Films, TV, Music & Games",178,273,7,True,True,7,2,comedy film
2023-07-18 01:20:04,Health & Beauty,42,154,5,True,False,9,3,hair dryer
2023-07-18 03:04:55,"Toys, Children & Baby",102,249,3,True,False,5,1,baby stroller
2023-07-18 04:49:47,Food & Grocery,124,279,2,False,False,5,1,chocolate
2023-07-18 06:34:38,"Films, TV, Music & Games",140,440,4,False,False,4,2,adventure game
2023-07-18 08:19:29,"Clothes, Shoes, Jewellery & Accessories",103,436,4,False,False,5,2,necklace
2023-07-18 10:04:20,Electronics & Computers,146,304,8,True,False,7,3,camera
2023-07-18 11:49:11,Car & Motorbike,194,276,8,True,True,3,3,car tires
2023-07-18 13:34:03,"Toys, Children & Baby",74,493,5,True,False,4,2,board game
2023-07-18 15:18:54,Food & Grocery,207,2,6,False,False,9,1,chocolate
2023-07-18 17:03:45,Car & Motorbike,222,88,8,True,False,2,3,bike lock
2023-07-18 18:48:36,Books,108,287,1,False,False,8,3,mystery novel
2023-07-18 20:33:27,"Toys, Children & Baby",122,411,5,True,True,9,1,board game
2023-07-18 22:18:18,Electronics & Computers,17,130,4,False,False,5,2,laptop
2023-07-19 00:03:10,"Home, Garden, Pets & DIY",196,78,4,False,False,7,3,garden tools
2023-07-19 01:48:01,"Films, TV, Music & Games",71,260,2,False,False,6,1,adventure game
2023-07-19 03:32:52,Health & Beauty,62,241,1,False,False,1,3,vitamin supplement
2023-07-19 05:17:43,Electronics & Computers,41,141,6,True,False,8,1,headphones
2023-07-19 07:02:34,"Films, TV, Music & Games",223,228,7,True,False,9,3,adventure game
2023-07-19 08:47:26,Car & Motorbike,243,163,5,True,False,1,2,motorcycle helmet
2023-07-19 10:32:17,Health & Beauty,231,236,8,False,False,8,1,face moisturizer
2023-07-19 12:17:08,Sports & Outdoors,119,128,9,True,True,3,3,basketball
2023-07-19 14:01:59,"Clothes, Shoes, Jewellery & Accessories",162,200,2,False,False,6,3,necklace
2023-07-19 15:46:50,Books,198,450,4,True,True,8,1,romance novel
2023-07-19 17:31:41,"Toys, Children & Baby",242,390,9,True,True,5,1,toy robot
2023-07-19 19:16:33,Electronics & Computers,230,31,5,False,False,8,2,smartphone
2023-07-19 21:01:24,Books,45,138,3,False,False,7,1,fiction book
2023-07-19 22:46:15,"Home, Garden, Pets & DIY",58,492,6,False,False,7,3,garden tools
2023-07-20 00:31:06,"Films, TV, Music & Games",179,21,3,True,True,7,2,drama TV series
2023-07-20 02:15:57,"Films, TV, Music & Games",126,234,5,False,False,9,1,drama TV series
2023-07-20 04:00:48,Electronics & Computers,162,202,3,True,True,6,3,tablet
2023-07-20 05:45:40,Food & Grocery,44,279,6,True,True,6,1,olive oil
2023-07-20 07:30:31,Food & Grocery,15,131,5,True,False,9,3,coffee
2023-07-20 09:15:22,Sports & Outdoors,78,416,9,False,False,6,3,basketball
2023-07-20 11:00:13,"Clothes, Shoes, Jewellery & Accessories",70,148,3,True,True,7,2,women's dress
2023-07-20 12:45:04,Health & Beauty,178,458,6,False,False,7,2,face moisturizer
2023-07-20 14:29:56,"Home, Garden, Pets & DIY",101,29,8,False,False,2,1,garden tools
2023-07-20 16:14:47,Books,242,361,7,True,True,8,2,fiction book
2023-07-20 17:59:38,Food & Grocery,160,308,6,True,True,6,1,cereal
2023-07-20 19:44:29,Sports & Outdoors,195,371,2,True,True,4,2,yoga mat
2023-07-20 21:29:20,Sports & Outdoors,3,430,7,True,False,7,2,outdoor tent
2023-07-20 23:14:11,Electronics & Computers,214,162,8,False,False,8,1,tablet
2023-07-21 00:59:03,"Home, Garden, Pets & DIY",86,357,1,False,False,1,2,sofa
2023-07-21 02:43:54,Car & Motorbike,74,340,9,False,False,4,2,car wax
2023-07-21 04:28:45,Health & Beauty,51,61,4,False,False,4,2,hair dryer
2023-07-21 06:13:36,"Clothes, Shoes, Jewellery & Accessories",67,125,8,False,False,9,2,women's dress
2023-07-21 07:58:27,"Toys, Children & Baby",76,456,7,False,False,6,1,board game
2023-07-21 09:43:18,Electronics & Computers,93,71,7,False,False,4,3,smartphone
2023-07-21 11:28:10,Health & Beauty,176,326,2,False,False,1,1,perfume
2023-07-21 13:13:01,"Toys, Children & Baby",145,395,1,False,False,8,1,baby stroller
2023-07-21 14:57:52,"Toys, Children & Baby",7,364,4,True,False,9,1,educational toy
2023-07-21 16:42:43,"Home, Garden, Pets & DIY",13,466,2,True,True,5,2,sofa
2023-07-21 18:27:34,"Home, Garden, Pets & DIY",120,243,8,False,False,5,2,paint
2023-07-21 20:12:26,Books,66,490,7,False,False,8,3,romance novel
2023-07-21 21:57:17,Sports & Outdoors,4,249,8,True,False,8,2,outdoor tent
2023-07-21 23:42:08,Health & Beauty,138,221,6,True,True,5,3,hair dryer
2023-07-22 01:26:59,Electronics & Computers,231,473,1,True,False,4,3,smartphone
2023-07-22 03:11:50,"Films, TV, Music & Games",88,447,9,False,False,6,2,action movie
2023-07-22 04:56:41,Electronics & Computers,17,21,6,True,True,5,3,tablet
2023-07-22 06:41:33,Books,52,494,1,True,True,8,1,mystery novel
2023-07-22 08:26:24,"Clothes, Shoes, Jewellery & Accessories",134,387,1,True,False,9,1,hat
2023-07-22 10:11:15,Sports & Outdoors,211,82,8,True,True,1,1,running shoes
2023-07-22 11:56:06,"Films, TV, Music & Games",69,344,6,True,True,9,3,comedy film
2023-07-22 13:40:57,Food & Grocery,224,367,8,False,False,9,3,cereal
2023-07-22 15:25:49,"Clothes, Shoes, Jewellery & Accessories",202,486,8,True,True,6,1,hat
2023-07-22 17:10:40,"Home, Garden, Pets & DIY",137,10,8,False,False,5,2,garden tools
2023-07-22 18:55:31,"Toys, Children & Baby",219,411,7,True,True,7,1,educational toy
2023-07-22 20:40:22,Food & Grocery,205,12,7,True,False,8,2,coffee
2023-07-22 22:25:13,Electronics & Computers,211,263,4,True,False,9,2,camera
2023-07-23 00:10:04,Electronics & Computers,21,145,9,True,False,9,3,tablet
2023-07-23 01:54:56,"Home, Garden, Pets & DIY",24,449,2,True,False,3,3,sofa
2023-07-23 03:39:47,Books,230,192,9,False,False,8,2,romance novel
2023-07-23 05:24:38,Health & Beauty,4,250,3,False,False,1,2,face moisturizer
2023-07-23 07:09:29,Food & Grocery,152,114,2,False,False,7,2,chocolate
2023-07-23 08:54:20,Food & Grocery,187,26,4,False,False,5,3,coffee
2023-07-23 10:39:11,Car & Motorbike,227,271,5,False,False,2,1,car tires
2023-07-23 12:24:03,"Clothes, Shoes, Jewellery & Accessories",3,499,2,False,False,2,2,men's shoes
2023-07-23 14:08:54,Sports & Outdoors,68,33,1,False,False,8,3,basketball
2023-07-23 15:53:45,"Clothes, Shoes, Jewellery & Accessories",101,62,5,True,True,5,1,hat
2023-07-23 17:38:36,Health & Beauty,168,229,9,False,False,3,3,hair dryer
2023-07-23 19:23:27,Electronics & Computers,176,303,5,True,True,1,1,headphones
2023-07-23 21:08:19,Electronics & Computers,54,95,9,True,False,7,3,tablet
2023-07-23 22:53:10,Electronics & Computers,35,35,6,False,False,3,1,headphones
2023-07-24 00:38:01,Car & Motorbike,223,193,3,True,True,7,2,car wax
2023-07-24 02:22:52,Electronics & Computers,56,456,4,True,True,2,3,headphones
2023-07-24 04:07:43,Health & Beauty,108,76,4,False,False,4,1,hair dryer
2023-07-24 05:52:34,"Home, Garden, Pets & DIY",217,379,1,True,True,2,1,sofa
2023-07-24 07:37:26,Sports & Outdoors,40,249,3,False,False,4,1,basketball
2023-07-24 09:22:17,Health & Beauty,205,83,3,True,True,5,2,vitamin supplement
2023-07-24 11:07:08,Sports & Outdoors,68,25,1,False,False,8,3,outdoor tent
2023-07-24 12:51:59,Health & Beauty,46,57,9,True,False,2,1,hair dryer
2023-07-24 14:36:50,Electronics & Computers,78,32,1,False,False,3,2,laptop
2023-07-24 16:21:42,"Home, Garden, Pets & DIY",141,319,9,True,False,5,2,paint
2023-07-24 18:06:33,Food & Grocery,155,12,1,False,False,9,2,coffee
2023-07-24 19:51:24,"Clothes, Shoes, Jewellery & Accessories",6,319,2,True,True,5,2,necklace
2023-07-24 21:36:15,"Toys, Children & Baby",17,333,2,True,True,9,2,baby stroller
2023-07-24 23:21:06,"Home, Garden, Pets & DIY",164,92,6,False,False,4,2,garden tools
2023-07-25 01:05:57,Food & Grocery,232,1,7,True,False,5,2,olive oil
2023-07-25 02:50:49,Books,241,435,1,False,False,9,3,non-fiction book
2023-07-25 04:35:40,Health & Beauty,99,326,3,True,False,4,3,perfume
2023-07-25 06:20:31,Books,81,136,2,True,False,5,2,non-fiction book
2023-07-25 08:05:22,Food & Grocery,233,196,8,False,False,5,1,cereal
2023-07-25 09:50:13,"Home, Garden, Pets & DIY",2,133,9,True,True,4,1,pet food
2023-07-25 11:35:04,Health & Beauty,77,473,2,False,False,4,1,hair dryer
2023-07-25 13:19:56,"Toys, Children & Baby",180,86,2,True,False,5,2,toy robot
2023-07-25 15:04:47,Electronics & Computers,66,476,9,True,False,6,1,laptop
2023-07-25 16:49:38,Health & Beauty,52,295,4,True,False,7,3,face moisturizer
2023-07-25 18:34:29,Health & Beauty,92,279,5,True,False,6,3,vitamin supplement
2023-07-25 20:19:20,"Home, Garden, Pets & DIY",171,324,9,False,False,1,3,sofa
2023-07-25 22:04:12,"Home, Garden, Pets & DIY",218,180,6,False,False,2,3,paint
2023-07-25 23:49:03,Food & Grocery,22,4,9,True,True,7,2,olive oil
2023-07-26 01:33:54,"Films, TV, Music & Games",111,126,9,True,False,3,3,adventure game
2023-07-26 03:18:45,Health & Beauty,107,175,7,False,False,2,1,perfume
2023-07-26 05:03:36,"Clothes, Shoes, Jewellery & Accessories",183,251,9,True,False,6,1,women's dress
2023-07-26 06:48:27,Health & Beauty,67,21,5,False,False,4,3,face moisturizer
2023-07-26 08:33:19,Food & Grocery,227,485,5,True,True,5,3,chocolate
2023-07-26 10:18:10,Sports & Outdoors,188,440,8,True,False,6,3,yoga mat
2023-07-26 12:03:01,Books,186,105,4,False,False,3,1,mystery novel
2023-07-26 13:47:52,Electronics & Computers,140,66,9,True,True,1,1,headphones
2023-07-26 15:32:43,"Films, TV, Music & Games",216,443,7,False,False,3,3,adventure game
2023-07-26 17:17:35,"Toys, Children & Baby",69,263,7,False,False,3,1,board game
2023-07-26 19:02:26,"Toys, Children & Baby",84,49,3,False,False,6,1,board game
2023-07-26 20:47:17,"Toys, Children & Baby",103,16,4,False,False,4,2,toy robot
2023-07-26 22:32:08,"Home, Garden, Pets & DIY",39,145,7,False,False,7,3,garden tools
2023-07-27 00:16:59,"Toys, Children & Baby",13,340,5,False,False,2,3,educational toy
2023-07-27 02:01:50,Electronics & Computers,41,250,3,True,True,4,2,headphones
2023-07-27 03:46:42,Books,57,343,1,False,False,8,2,fiction book
2023-07-27 05:31:33,"Toys, Children & Baby",181,354,7,False,False,6,1,board game
2023-07-27 07:16:24,Health & Beauty,237,75,6,True,False,3,2,perfume
2023-07-27 09:01:15,Health & Beauty,12,290,7,False,False,2,3,hair dryer
2023-07-27 10:46:06,"Home, Garden, Pets & DIY",13,417,2,True,False,3,3,paint
2023-07-27 12:30:57,Electronics & Computers,120,282,4,False,False,1,3,laptop
2023-07-27 14:15:49,Books,202,66,2,False,False,1,1,mystery novel
2023-07-27 16:00:40,"Films, TV, Music & Games",97,125,8,False,False,2,1,drama TV series
2023-07-27 17:45:31,Food & Grocery,57,319,7,True,True,3,3,cereal
2023-07-27 19:30:22,Books,40,87,1,True,True,9,3,fiction book
2023-07-27 21:15:13,Food & Grocery,118,41,2,False,False,8,1,cereal
2023-07-27 23:00:05,Sports & Outdoors,80,470,2,False,False,9,1,yoga mat
